Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Binds,Source,Binds_prob,Binds_predicted
QKG86966,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.93,36.08,30.98,31.4,99.76,1,Train,0.9999609634098572,1
QKU31085,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.98,31.14,99.84,1,Train,0.999981198955514,1
QLB38609,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999814037893512,1
QLG97639,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999661676824636,1
QLI51193,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.81,30.98,30.98,99.84,1,Train,0.9999748603208484,1
QLI49757,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.98,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.9999794125366432,1
QLK97867,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,31.11,31.27,99.84,1,Test,0.999982418037107,1
QMI97312,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.81,30.98,31.14,99.84,1,Train,0.9999794896006268,1
QMI93350,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999797813903862,1
QMT54561,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,30.98,31.27,99.76,1,Train,0.9999668484823524,1
QMT52849,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.05,99.84,1,Train,0.9999771523601104,1
QMT48901,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999799897596822,1
QNO97559,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,35.0,37.79,35.95,31.24,31.4,99.69,1,Train,0.9999731071956556,1
QNO33104,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.65,35.81,30.98,31.23,99.84,1,Train,0.999980392490552,1
QNQ15608,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999835740448356,1
QNT10120,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999838636552372,1
QNU07479,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,36.08,31.11,31.44,99.84,1,Train,0.9999764007056552,1
QNV50094,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999812231043556,1
QNV49494,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999742177058544,1
QOC66113,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999762994615642,1
QOC62443,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999978699538729,1
QOF11213,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.999985142266942,1
QOF10697,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.81,31.11,31.31,99.84,1,Train,0.9999783921272588,1
QOI10203,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999821630801012,1
QOI53461,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.31,99.84,1,Test,0.9999823661274776,1
QOL76261,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999980299370104,1
QOL74329,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.27,99.76,1,Train,0.9999791023870864,1
QOL73741,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.14,99.84,1,Train,0.9999826765404992,1
QOQ19415,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.14,99.76,1,Train,0.999976645292696,1
QOQ07793,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.31,99.76,1,Train,0.999986322421249,1
QOP91251,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9999771925283952,1
QOP86596,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9999782090145438,1
QOT68569,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999646093694466,1
QOT58480,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.81,31.11,30.65,99.76,1,Train,0.9999835356690436,1
QOT49541,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.24,31.4,99.76,1,Train,0.999977588341304,1
QOS51024,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.22,99.76,1,Train,0.9999568861806916,1
QOU83846,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999851650163508,1
QKM75473,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.93,36.08,31.24,31.01,99.84,1,Train,0.9999703871607758,1
QKM75377,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.81,31.11,31.31,99.84,1,Train,0.9999717956588255,1
QOW62624,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999803459499794,1
QOW86194,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999806554289442,1
QOW82447,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.56,37.79,35.95,31.11,31.14,99.76,1,Train,0.9999585683654996,1
QOW79628,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.11,99.76,1,Train,0.9999668418095616,1
QOW79376,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999834196037238,1
QOW78911,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999974613266754,1
QOX08193,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9999762863286504,1
QOX07833,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999777677196172,1
DQ412042,Bat SARS coronavirus Rf1,Bat,Sarbecovirus,74.0,76.84,35.42,37.89,35.18,34.1,29.51,76.84,0,Train,0.0022441050595591,0
QJD23609,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.11,99.84,1,Train,0.9999708526046066,1
QJR88005,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999731113518648,1
QKG88694,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999801702215578,1
QKU53445,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999577457529952,1
QKU32141,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999830095916986,1
QLF97987,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999761901820844,1
QLG98191,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.25,30.52,99.76,1,Train,0.9999585445568367,1
QMS52393,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999691697537448,1
QMT93580,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999800878189036,1
QMT51997,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.82,37.65,35.81,30.98,31.31,99.76,1,Train,0.9999664964387788,1
QMU94884,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999721212667684,1
QMU94800,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Test,0.999981468656674,1
QNI25236,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.93,36.08,31.24,31.4,99.84,1,Train,0.9999718116251914,1
QNJ45178,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999791678675136,1
QNL90920,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.63,31.11,31.27,99.76,1,Train,0.9999801799179534,1
QNN90112,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.82,37.65,35.81,30.98,31.14,99.76,1,Train,0.9999753414449304,1
QNP05107,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999764925731468,1
QNP01591,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.99997467725593,1
QNO32456,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999789205164634,1
QNO31172,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.14,99.84,1,Train,0.999980706382742,1
QNS00517,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.91,31.11,31.31,99.84,1,Train,0.999979055050397,1
QNS27628,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999701301584304,1
QOC62263,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.95,31.11,31.27,99.84,1,Train,0.9999812752954972,1
QOH29101,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.81,31.11,31.31,99.76,1,Train,0.999983691677652,1
QOF18401,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999772875348856,1
QOL77209,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,30.98,31.27,99.84,1,Train,0.9999745032936956,1
QOL76333,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999974585580945,1
QOQ29952,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999823654457456,1
QOQ24441,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Test,0.9999776624466952,1
QOQ05513,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,35.0,37.79,35.95,30.98,30.65,99.69,1,Train,0.999971260745236,1
QOQ00499,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Test,0.9999759225384676,1
QOT61095,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.19,37.93,36.08,30.98,31.4,99.76,1,Train,0.9999745260979532,1
QOT52973,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,35.0,37.79,35.95,31.11,31.31,99.69,1,Train,0.9999783235560054,1
QOT48701,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.27,99.76,1,Test,0.9999746404756732,1
QOS50417,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999973084819462,1
QOU83726,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999775201623068,1
QOW63068,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.4,99.76,1,Train,0.9999835004194568,1
QOW85657,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.81,31.11,31.27,99.84,1,Train,0.9999857531278116,1
QOW80912,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,36.08,30.98,31.23,99.76,1,Train,0.9999677679286916,1
QIS30115,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999842731911236,1
QIZ15585,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.98,31.27,99.84,1,Test,0.9999821873291116,1
QJR94353,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.8,34.91,37.79,35.95,31.11,31.31,99.61,1,Test,0.9999819021658136,1
QJT72806,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999775159275732,1
QJU70245,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999831205268106,1
QKG81475,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999980288054624,1
QKV38988,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.97,31.0,99.84,1,Train,0.9999810810806492,1
QLB39201,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999745617870012,1
QLG99928,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,36.08,31.11,31.27,99.84,1,Train,0.9999792433101152,1
QLH58312,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,34.91,37.79,35.95,31.11,30.65,99.69,1,Train,0.9999785512395652,1
QLH55683,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.79,35.95,31.11,31.27,99.69,1,Test,0.9999617296216594,1
QLK97831,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.65,35.95,30.98,31.31,99.76,1,Train,0.9999650702545324,1
QLM05967,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.18,99.84,1,Train,0.9999769355968856,1
QMT96268,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.11,99.84,1,Train,0.9999786378175072,1
QMU93264,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.27,99.76,1,Test,0.9999861337108736,1
QNA39990,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.68,30.98,31.14,99.76,1,Train,0.9999757980441164,1
QNC53881,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.85,37.79,35.95,31.11,31.4,99.84,1,Train,0.9999689642904966,1
QND77102,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999726334387968,1
QNG42952,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.79,35.95,31.11,31.31,99.69,1,Test,0.9999774777898054,1
QJU71765,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999810018999792,1
QNI25368,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.97,31.27,99.84,1,Train,0.9999801671850972,1
QNO30468,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999822299356388,1
QNN95245,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.87,31.05,31.3,99.84,1,Train,0.9999806088991712,1
QNO97367,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.88,35.0,37.79,35.95,31.11,30.65,99.53,1,Train,0.9999782961007334,1
QNO89171,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999567185438684,1
QNS26714,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.4,99.84,1,Train,0.9999852128964944,1
QNT08737,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.65,35.81,31.11,30.77,99.76,1,Train,0.9999871063282127,1
QNV70698,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999824799553982,1
QOC62719,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.93,36.08,30.98,31.14,99.84,1,Train,0.9999872137478736,1
QOC62215,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,38.06,36.22,31.11,31.27,99.76,1,Train,0.9999828658559918,1
QOC61711,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.93,35.95,30.98,31.27,99.76,1,Train,0.999980744082762,1
QOE44536,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.81,31.24,31.4,99.84,1,Test,0.9999718296670702,1
QOE78764,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.93,36.08,31.11,31.48,99.76,1,Train,0.999975847547838,1
QOH29617,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999781681597012,1
QOF08477,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,30.98,31.14,99.84,1,Train,0.9999826757575988,1
QOI60370,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,36.08,30.98,31.4,99.76,1,Train,0.99998029945113,1
QOL76705,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.14,99.76,1,Test,0.9999802891087748,1
QOL72709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999765318280236,1
QOQ11224,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999818229623342,1
QOQ01255,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9999566711209872,1
QOP99142,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.65,35.81,30.98,31.14,99.76,1,Train,0.999981866565114,1
QOP94670,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.24,31.27,99.76,1,Train,0.9999745614960704,1
QOP89847,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999815272434388,1
QOR63909,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999823378388376,1
QOT68629,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999671271008572,1
QOS45825,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,30.98,30.52,99.76,1,Train,0.9999784565975016,1
QOV04388,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999805415175306,1
QOU96134,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.65,35.95,31.11,31.35,99.84,1,Train,0.9999759255438496,1
QOU94886,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.27,99.84,1,Train,0.9999794892557938,1
QOW62960,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.93,36.08,31.11,31.27,99.76,1,Train,0.999980018196445,1
QOW82292,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.31,99.76,1,Train,0.9999855798895192,1
QJD48543,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999983264994645,1
QJR86037,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.72,37.65,35.81,31.02,31.27,99.84,1,Train,0.9999819865593385,1
QJY40469,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.31,99.76,1,Train,0.9999808172439312,1
QKG91034,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999789551440724,1
QKU37177,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.27,99.76,1,Test,0.9999759638726774,1
QKV35279,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.79,36.08,31.11,31.14,99.76,1,Train,0.9999786349368436,1
QKT21014,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999745130966284,1
QLE10849,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.11,99.76,1,Train,0.999976248065492,1
QLH00805,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,30.65,99.84,1,Train,0.999982779922328,1
QLI50137,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999740402481904,1
QLJ57965,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.07,37.65,35.81,30.98,31.52,99.84,1,Train,0.9999788327932212,1
