Accession,Virus,Host_agg,Species_agg,vsWuhan,vsTor2,vsMers,vsOC43,vsHKU1,vs229E,vsNL63,MaxSim,Binds,Source,Binds_prob,Binds_predicted
QKG27877,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.65,35.81,31.11,31.31,99.69,1,Train,0.9999267768367336,1
QKG86966,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.93,36.08,30.98,31.4,99.76,1,Train,0.999878124371687,1
QKU31085,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.98,31.14,99.84,1,Train,0.999927158863977,1
QLB38609,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999039057489868,1
QLG97639,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998614702251676,1
QLI51193,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.81,30.98,30.98,99.84,1,Test,0.9999093499244132,1
QLI49757,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.98,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.9999266149639328,1
QLK97867,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,31.11,31.27,99.84,1,Test,0.9999319970530984,1
QMI97312,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.81,30.98,31.14,99.84,1,Train,0.9998795860956932,1
QMI93350,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999103511338724,1
QMT54561,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,30.98,31.27,99.76,1,Train,0.9998504251078872,1
QMT52849,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.05,99.84,1,Train,0.9999152050469792,1
QMT48901,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999122775998546,1
QNO97559,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,35.0,37.79,35.95,31.24,31.4,99.69,1,Test,0.9998962951273068,1
QNO33104,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.65,35.81,30.98,31.23,99.84,1,Train,0.9999011210626936,1
QNQ15608,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9998920656940684,1
QNT10120,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999084288794098,1
QNU07479,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,36.08,31.11,31.44,99.84,1,Train,0.9998849666288968,1
QNV50094,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999126967476584,1
QNV49494,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.31,99.84,1,Train,0.999886435831343,1
QOC66113,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999242118750586,1
QOC62443,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999151562945604,1
QOF11213,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999112911188444,1
QOF10697,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.81,31.11,31.31,99.84,1,Train,0.9999288948345348,1
QOI10203,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999072749019774,1
QOI53461,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.31,99.84,1,Test,0.9999185745458524,1
QOL76261,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999021296029514,1
QOL74329,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.27,99.76,1,Train,0.9999044757999588,1
QOL73741,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.14,99.84,1,Train,0.9999152113601376,1
QOQ19415,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.14,99.76,1,Train,0.9998834287710664,1
QOQ07793,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.31,99.76,1,Train,0.9998797415084928,1
QOP91251,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.999858157245113,1
QOP86596,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.999904211068632,1
QOT68569,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9998542917010678,1
QOT58480,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.81,31.11,30.65,99.76,1,Train,0.999917956914464,1
QOT49541,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.24,31.4,99.76,1,Train,0.9999072695871128,1
QOS51024,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.22,99.76,1,Train,0.9998628448207312,1
QOU83846,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999384909900556,1
QKM75473,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.93,36.08,31.24,31.01,99.84,1,Train,0.9999069013983586,1
QKM75377,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.81,31.11,31.31,99.84,1,Train,0.9998859119468648,1
QOW62624,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999076940814366,1
QOW86194,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999218156009476,1
QOW82447,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.56,37.79,35.95,31.11,31.14,99.76,1,Train,0.9998346084641564,1
QOW79628,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.11,99.76,1,Test,0.9998839781676596,1
QOW79376,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999214243014302,1
QOW78911,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998729623971904,1
QOX08193,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9998754934136904,1
QOX07833,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999903706514327,1
DQ412042,Bat SARS coronavirus Rf1,Bat,Sarbecovirus,74.0,76.84,35.42,37.89,35.18,34.1,29.51,76.84,0,Train,0.0199381439871704,0
QJD23609,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.11,99.84,1,Train,0.9998686246906082,1
QJR88005,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9998809456579068,1
QKG88694,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999921885162,1
QKU53445,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999861050073952,1
QKU32141,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999340442534034,1
QLF97987,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998872729139268,1
QLG98191,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.25,30.52,99.76,1,Train,0.9998754883030332,1
QMS52393,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998853440219008,1
QMT93580,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999912078707419,1
QMT51997,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.82,37.65,35.81,30.98,31.31,99.76,1,Train,0.9998790705910204,1
QMU94884,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9998656647125383,1
QMU94800,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999046428819544,1
QNI25236,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.93,36.08,31.24,31.4,99.84,1,Test,0.9999024855498614,1
QNJ45178,Severe acute respiratory syndrome coronavirus 2],Minks,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998906193357012,1
QNL90920,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.63,31.11,31.27,99.76,1,Test,0.9998898805290096,1
QNN90112,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.82,37.65,35.81,30.98,31.14,99.76,1,Train,0.9999180133264642,1
QNP05107,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9998800223469876,1
QNP01591,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9998860865638748,1
QNO32456,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999009354603942,1
QNO31172,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.14,99.84,1,Test,0.999920764600614,1
QNS00517,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.91,31.11,31.31,99.84,1,Train,0.9998964728270854,1
QNS27628,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998920724386784,1
QOC62263,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.95,31.11,31.27,99.84,1,Train,0.9999057397208024,1
QOH29101,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.81,31.11,31.31,99.76,1,Train,0.9999233572242964,1
QOF18401,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998792006195124,1
QOL77209,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,30.98,31.27,99.84,1,Train,0.9998846125894276,1
QOL76333,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999887327666722,1
QOQ29952,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999072953919802,1
QOQ24441,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999042962910262,1
QOQ05513,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.72,35.0,37.79,35.95,30.98,30.65,99.69,1,Train,0.9998320271847466,1
QOQ00499,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Test,0.9998925416922444,1
QOT61095,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.19,37.93,36.08,30.98,31.4,99.76,1,Train,0.9998957804461585,1
QOT52973,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,35.0,37.79,35.95,31.11,31.31,99.69,1,Train,0.9999205893031352,1
QOT48701,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,30.98,31.27,99.76,1,Train,0.9998806638672824,1
QOS50417,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999039185744708,1
QOU83726,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999070217916622,1
QOW63068,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.4,99.76,1,Train,0.9999293882434312,1
QOW85657,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.81,31.11,31.27,99.84,1,Train,0.999918228336288,1
QOW80912,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,36.08,30.98,31.23,99.76,1,Train,0.9999031215436732,1
QIS30115,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999218447400394,1
QIZ15585,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.98,31.27,99.84,1,Test,0.9999213003481324,1
QJR94353,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.61,75.8,34.91,37.79,35.95,31.11,31.31,99.61,1,Test,0.9999512098252958,1
QJT72806,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998983839213912,1
QJU70245,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999182376315398,1
QKG81475,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999884677853272,1
QKV38988,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.97,31.0,99.84,1,Train,0.9998953562472098,1
QLB39201,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.79,35.95,31.11,31.27,99.84,1,Train,0.999915028732283,1
QLG99928,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,36.08,31.11,31.27,99.84,1,Train,0.9999299218055808,1
QLH58312,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.88,34.91,37.79,35.95,31.11,30.65,99.69,1,Train,0.9998729084070428,1
QLH55683,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.79,35.95,31.11,31.27,99.69,1,Train,0.999865989810372,1
QLK97831,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.65,35.95,30.98,31.31,99.76,1,Train,0.9998572836532884,1
QLM05967,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.18,99.84,1,Train,0.9999111856042586,1
QMT96268,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.11,99.84,1,Train,0.9998984208846576,1
QMU93264,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.27,99.76,1,Test,0.9999327989015748,1
QNA39990,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.68,30.98,31.14,99.76,1,Test,0.9998954436129056,1
QNC53881,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.85,37.79,35.95,31.11,31.4,99.84,1,Train,0.9998700004757064,1
QND77102,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.88,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998847203731768,1
QNG42952,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.69,75.8,34.91,37.79,35.95,31.11,31.31,99.69,1,Test,0.9998797906119958,1
QJU71765,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999131571043663,1
QNI25368,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,30.97,31.27,99.84,1,Train,0.9999116085726164,1
QNO30468,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.31,99.84,1,Train,0.9999116202875518,1
QNN95245,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.87,31.05,31.3,99.84,1,Train,0.9998907432558212,1
QNO97367,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.53,75.88,35.0,37.79,35.95,31.11,30.65,99.53,1,Train,0.99985603614848,1
QNO89171,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9998333467544204,1
QNS26714,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.4,99.84,1,Train,0.9999329453628416,1
QNT08737,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.65,35.81,31.11,30.77,99.76,1,Train,0.9999397660363508,1
QNV70698,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999071927354232,1
QOC62719,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.93,36.08,30.98,31.14,99.84,1,Train,0.9999017517567098,1
QOC62215,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,38.06,36.22,31.11,31.27,99.76,1,Train,0.9999179982102516,1
QOC61711,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.93,35.95,30.98,31.27,99.76,1,Train,0.9999128249823244,1
QOE44536,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.65,35.81,31.24,31.4,99.84,1,Train,0.9998803468478992,1
QOE78764,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.93,36.08,31.11,31.48,99.76,1,Train,0.9999049084037076,1
QOH29617,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.999905909337134,1
QOF08477,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.65,35.81,30.98,31.14,99.84,1,Train,0.9998935909240813,1
QOI60370,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,36.08,30.98,31.4,99.76,1,Train,0.9999344940966364,1
QOL76705,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.14,99.76,1,Test,0.9998878412526988,1
QOL72709,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998766877943748,1
QOQ11224,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.999887810439802,1
QOQ01255,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.11,30.65,99.76,1,Train,0.9998098384081582,1
QOP99142,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.65,35.81,30.98,31.14,99.76,1,Train,0.999899884095015,1
QOP94670,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,35.0,37.79,35.95,31.24,31.27,99.76,1,Train,0.9998555617578018,1
QOP89847,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.0,37.79,35.95,31.11,31.27,99.76,1,Train,0.9999216224141012,1
QOR63909,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999182304103076,1
QOT68629,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,35.1,37.79,35.95,31.11,31.27,99.76,1,Train,0.9998481350112504,1
QOS45825,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,30.98,30.52,99.76,1,Test,0.9998728061941607,1
QOV04388,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.27,99.76,1,Train,0.9998993602523636,1
QOU96134,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,35.0,37.65,35.95,31.11,31.35,99.84,1,Train,0.9999184620445728,1
QOU94886,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.82,37.79,35.95,30.98,31.27,99.84,1,Train,0.9998952216671732,1
QOW62960,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.93,36.08,31.11,31.27,99.76,1,Train,0.9998774532819568,1
QOW82292,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.91,37.79,35.95,31.11,31.31,99.76,1,Train,0.9998923178192972,1
QJD48543,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9999275950217372,1
QJR86037,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.72,37.65,35.81,31.02,31.27,99.84,1,Train,0.9999013484093277,1
QJY40469,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.8,34.91,37.79,35.95,31.11,31.31,99.76,1,Train,0.9998950898623308,1
QKG91034,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Test,0.9999408279034172,1
QKU37177,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.79,35.95,31.11,31.27,99.76,1,Test,0.9999150923857923,1
QKV35279,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.72,34.82,37.79,36.08,31.11,31.14,99.76,1,Train,0.9999109495213452,1
QKT21014,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.31,99.84,1,Train,0.9998900870433864,1
QLE10849,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.76,75.88,34.91,37.65,35.95,30.98,31.11,99.76,1,Train,0.999899458105183,1
QLH00805,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,30.65,99.84,1,Train,0.9999097543371012,1
QLI50137,Severe acute respiratory syndrome coronavirus 2],Homo sapiens,SARS-CoV-2,99.84,75.8,34.91,37.79,35.95,31.11,31.27,99.84,1,Train,0.9998901376352944,1
